session_id,user_id,content_id,genre_match,popularity,runtime,price,time_of_day,clicked,return_gap_hours
6,145,220,0.5714730252050106,7.668764748196015,140,149,night,0,0.1626169393448913
6,145,190,0.40022289287202484,5.299434017922049,104,149,afternoon,0,0.9109271844938425
6,145,117,0.9632225394406113,1.109390272208347,111,0,night,1,41.49586827281451
6,145,203,0.9191157152786594,3.27691151190317,98,199,afternoon,0,0.949799913291924
6,145,47,0.6293986381352625,7.261738200861554,110,199,afternoon,0,0.72571950838836
6,145,441,0.9152543416691064,9.628321666670615,95,149,morning,0,0.6134151959357899
6,145,8,0.16967990389556553,6.821635255018514,87,0,afternoon,0,0.4182430362906189
6,145,228,0.9862107444796029,7.2834554261777065,96,0,morning,0,0.9327284833540133
7,109,5,0.026366974497252005,4.388170301902447,144,0,night,0,0.6976418714934634
7,109,63,0.3929894489788591,8.46247798635863,128,149,afternoon,0,0.7964717756738773
7,109,105,0.4148195023376652,3.4606636473763563,134,149,morning,0,0.45934680794617244
7,109,259,0.5554317056026274,7.9208867366245945,116,99,night,0,0.8420914150187097
7,109,145,0.24108483232963185,2.845407956558724,80,199,morning,0,0.7689177413153975
7,109,488,0.6181282404578958,4.223464462295564,118,99,afternoon,0,0.06623597785186586
7,109,438,0.7723183917356393,5.68147151000794,91,149,morning,0,0.04586126640463295
7,109,407,0.755137255673619,6.582785962181182,145,149,night,1,23.2729559826772
7,109,422,0.617263712097292,9.824164525831401,129,0,afternoon,0,0.3474134082254142
7,109,482,0.34825546702330035,5.625905402438297,109,99,night,0,0.20913079107851418
8,43,240,0.34156321045654503,5.83537075042663,102,0,night,0,0.32749735217791465
8,43,388,0.18188008439914483,4.111005549914768,146,149,night,0,0.11976213181925122
8,43,93,0.9731103492701043,6.417418559868642,130,0,morning,0,0.890527280739895
8,43,22,0.08870253375705561,2.085722839905407,91,0,afternoon,0,0.5935924535540487
8,43,433,0.5034172708548569,7.213553457664288,105,99,morning,0,0.6791023191444896
8,43,107,0.9208724005318132,1.5497016386937736,105,149,morning,0,0.7891712386073383
8,43,355,0.18452101935637732,2.8841439100303927,135,0,afternoon,0,0.4984421989290573
8,43,386,0.7474709381337565,1.330148826015381,135,0,night,1,2.18237026841894
8,43,111,0.8444406726336288,7.746546088077286,97,0,night,0,0.5371065418185478
8,43,119,0.37728416310462265,1.1806407799995373,136,149,afternoon,0,0.5868411180208791
9,8,424,0.4316595462296794,2.148222725160074,120,0,afternoon,0,0.0664962673667775
9,8,315,0.9865152487929797,6.451973374211985,112,0,morning,0,0.741120649290059
9,8,198,0.36535681967405764,5.390288207278641,141,0,night,0,0.5744731131799119
9,8,75,0.8655071258939803,8.353648638543518,130,149,afternoon,0,0.8418287767582721
9,8,335,0.5350367320449105,5.289575357137708,124,99,afternoon,0,0.1397723766262895
9,8,140,0.11483682473920354,6.495580381974693,143,0,afternoon,0,0.7952673118598902
9,8,139,0.9320143422569341,3.8857797294356287,82,0,afternoon,0,0.20162732004774453
9,8,138,0.9899602323899452,3.9011846047725065,81,0,night,0,0.1636559428657045
9,8,101,0.0027108994143296705,2.050264577275132,94,0,night,0,0.16426579793099294
9,8,69,0.8306194077877291,9.685242195998613,88,0,night,1,40.44247878153621
10,123,78,0.5230654247691193,4.229474357111522,121,0,night,0,0.6149502631526544
10,123,125,0.3013778741641421,7.72848442158626,94,0,morning,0,0.9118524088429647
10,123,225,0.3914821102015019,5.786717317193566,132,199,night,0,0.13911619414306187
10,123,67,0.6277080530714179,4.014150531913775,143,0,night,1,2.5498511490386466
10,123,157,0.49542362640396564,7.673148200251409,106,99,afternoon,0,0.2560155318536622
10,123,411,0.743946292572677,1.3017919126220145,145,99,night,0,0.7260955860624008
10,123,330,0.34208174871590746,8.391315742048116,110,0,morning,0,0.5929629052588216
10,123,157,0.5398606371128367,5.37721733796047,147,99,afternoon,0,0.10221266422519959
10,123,411,0.6411476328852973,7.2455360002039,115,99,night,0,0.9187505222607465
10,123,330,0.3425242571785434,3.0461588472698833,102,0,afternoon,0,0.7900846371240867
11,37,328,0.6513672109882461,7.941220016677642,110,99,afternoon,0,0.44076274693822814
11,37,346,0.8388980864459341,2.1219641308294017,136,0,afternoon,0,0.400763060875326
11,37,55,0.22739562087711263,6.471049544148328,126,0,morning,0,0.5596403313082179
11,37,154,0.3334991716911442,4.58351824231849,104,149,afternoon,0,0.1552402459307125
11,37,386,0.4657001223188132,5.327532802801662,96,0,night,0,0.18192813049527112
11,37,152,0.5776319540915472,2.4896198568517645,112,0,night,1,47.494783879107366
11,37,491,0.6322642879195304,1.1178501092950026,128,0,morning,0,0.9461154621336327
11,37,476,0.5350697189336586,2.660165842769705,80,0,afternoon,0,0.37330931627975295
11,37,215,0.4267889053367494,8.198038198668424,141,0,morning,0,0.27074467314355377
11,37,144,0.5648411332626164,1.5913777548551713,126,0,afternoon,0,0.6439995432390158
12,124,481,0.02538635566034486,2.4053733762957132,129,149,morning,0,0.6912218576096544
12,124,471,0.6718927435987284,1.1773948397892773,133,0,morning,0,0.6831838564454814
12,124,67,0.887460482513503,6.010494263050295,87,0,afternoon,0,0.8225838759116739
12,124,400,0.3971835296184548,7.012766229135815,93,0,afternoon,0,0.5296616786550811
12,124,7,0.6332407749109605,7.623141518764021,98,0,night,0,0.8150544284024571
12,124,2,0.9106240035403039,6.62285143938926,90,0,afternoon,1,16.544063028486
12,124,195,0.5902949425148077,3.4125727674058863,84,0,afternoon,0,0.06717539991571009
12,124,355,0.9484533069621567,7.872452147437848,103,0,afternoon,0,0.40524808802768875
12,124,120,0.9853673122417347,5.239589074244329,93,99,afternoon,0,0.4974648939798906
12,124,246,0.6450541677693294,4.795335410979536,105,0,morning,0,0.7202025816322958
13,117,362,0.140018538660449,3.373154223711548,110,149,afternoon,0,0.6931752114569247
13,117,455,0.5732943781794007,8.542962668604662,141,0,afternoon,0,0.05159580665871
13,117,310,0.7380336164263704,1.7451880113261382,115,99,morning,0,0.6699174645500392
13,117,164,0.7190459051842455,3.6740954406085753,133,0,night,0,0.044165437710100175
13,117,152,0.936829739324758,7.593148874892252,112,0,night,1,21.296935715037936
13,117,491,0.8464078493145573,9.597126814511311,105,0,morning,0,0.9993534995658349
13,117,201,0.3515401611342188,4.715141955460771,140,99,afternoon,0,0.5558065814371796
13,117,498,0.7994158789689793,7.252268237689841,91,0,night,0,0.4732101180813334
13,117,305,0.1368186309189614,9.552136184387223,134,0,afternoon,0,0.31285485650558753
13,117,485,0.6922765645178525,8.642760864087872,104,199,night,0,0.12052257878646444
14,7,137,0.19259902778563043,2.0375381912255595,138,199,afternoon,0,0.6134113892107077
14,7,103,0.03700763471549262,6.366428906338477,139,0,night,0,0.16703394609207523
14,7,293,0.5302651326349002,4.969289455733454,118,0,morning,0,0.9911686261369765
14,7,397,0.6258913764370091,8.973799734125684,121,149,afternoon,0,0.2316717013834434
14,7,311,0.4619428505755876,9.913071820075993,92,0,night,0,0.9427317741351257
14,7,272,0.8736771141863388,9.856751222793656,89,0,night,1,25.171513427245443
14,7,359,0.5225191916345231,7.590446264661806,128,0,afternoon,0,0.6077367948788591
14,7,146,0.23360775104990994,1.378838706727257,144,199,night,0,0.5126885110165086
14,7,73,0.10946759867911515,4.524671264863205,147,0,afternoon,0,0.2306698117177587
14,7,380,0.41758077578492836,8.912064768059482,125,99,afternoon,0,0.17652803200550826
15,169,241,0.9572702629833256,8.435851262145693,84,0,night,1,78.05545921282356
15,169,20,0.9949078226464353,2.5650572429753855,114,99,afternoon,0,0.46547000876998357
15,169,145,0.15389590633985506,8.34249812491556,92,0,night,0,0.8790714802281316
15,169,440,0.26560004258870606,2.1656342915452376,88,0,afternoon,0,0.005145170754714767
15,169,332,0.03542236841854507,3.961462288328839,104,0,night,0,0.8199469174081001
15,169,38,0.2597537837603262,7.510781023197264,97,0,morning,0,0.22862516152492351
15,169,284,0.07613085949030018,8.660862226438919,119,149,afternoon,0,0.9087013092693679
15,169,56,0.6621120101065646,5.894010171976594,112,149,night,0,0.001120111480109487
15,169,336,0.6584518346584255,8.655235561848176,138,0,morning,0,0.556181735039757
15,169,170,0.105834093828584,7.290916642356289,139,0,night,0,0.7566358037849347
16,12,295,0.19313286458729306,1.7568840202118619,106,199,morning,0,0.651666825375885
16,12,448,0.5399853797158555,8.018608556360292,149,0,night,1,11.032777300132832
16,12,74,0.4322407838925123,8.56109352467097,107,99,afternoon,0,0.864358249839637
16,12,404,0.6878857223008134,1.610533531946547,143,99,afternoon,0,0.47320990669155716
16,12,401,0.5821704601762733,4.112947512576611,129,199,night,0,0.9681934279147217
16,12,7,0.06562614457401295,8.393616526666968,111,99,afternoon,0,0.18552551570312115
16,12,471,0.44590270637674834,3.462639996534993,108,199,night,0,0.8686231679556108
16,12,375,0.8259207657998966,3.6853698789099334,111,0,afternoon,0,0.7765968527917417
16,12,84,0.6545112142811352,3.459335742983884,135,0,morning,0,0.770921844644052
16,12,58,0.8940992036791344,3.0695914530197754,140,0,morning,0,0.8447832281168877
17,199,387,0.7967978278640275,3.6475117600913007,103,199,night,0,0.08011484638467514
17,199,222,0.11730818896239448,2.126672129822954,88,0,morning,0,0.8948166560605276
17,199,444,0.06420893707513409,6.237742617229589,81,99,night,0,0.5475923761537362
17,199,338,0.4799388347171235,6.400184933073733,111,99,morning,0,0.8172977699624937
17,199,289,0.952648638038717,9.17036787686176,90,0,morning,1,14.449463326441112
17,199,86,0.2103495799188686,4.114149108803556,119,0,morning,0,0.643577695196525
17,199,2,0.5342422059764451,8.942801372376401,109,0,afternoon,0,0.5264026609361132
17,199,359,0.20085908986229417,7.2387454674041285,94,0,night,0,0.7315895217553319
17,199,428,0.10456784033440025,6.72787224589273,146,149,morning,0,0.08162998203058958
17,199,264,0.9473504626310387,6.62774194192553,141,99,night,0,0.0603520839905638
18,87,12,0.15954468011318834,8.846052099329814,98,199,morning,0,0.3990459461371111
18,87,183,0.04366165770736119,2.455052897321224,149,99,afternoon,0,0.8579862539227058
18,87,37,0.9963339160567419,9.773138459321048,82,0,night,1,0.21771420899074118
18,87,447,0.20357828034224268,8.564071656492402,128,149,night,0,0.5884126333406055
18,87,442,0.742706521199981,4.829440010032679,83,99,afternoon,0,0.5987139801001076
18,87,420,0.029394445756507293,4.559636528641137,145,0,afternoon,0,0.396659776343562
18,87,295,0.2768277972350516,6.33115295734026,91,0,afternoon,0,0.23702785710833618
18,87,355,0.7760002070354295,4.64779164777169,121,0,afternoon,0,0.2346740382615511
18,87,2,0.18097695270948977,8.689465840326212,120,0,morning,0,0.8837096696607526
18,87,473,0.6626212790083204,1.8573535715916365,96,0,morning,0,0.4420243737828575
19,80,458,0.44877757383140304,7.0245136131342525,80,0,night,0,0.21567515239771717
19,80,107,0.7364020150656405,6.974240748596245,116,99,night,0,0.6588854702326572
19,80,207,0.5581402495938629,5.859152555519913,99,0,afternoon,0,0.3938644056541585
19,80,282,0.03934354066850965,2.098989226090241,149,0,night,0,0.6512329770414921
19,80,325,0.10330895712401567,6.262036303983298,91,0,morning,0,0.10659303030799072
19,80,126,0.951811785423239,6.752079440339504,136,0,night,1,25.739815643180556
19,80,427,0.4888465802569202,7.001778317914939,102,0,morning,0,0.9994137257706666
19,80,341,0.09390071578941839,7.053419064026136,84,199,night,0,0.04821203886055603
19,80,290,0.6616323503711468,9.807681586604774,122,99,afternoon,0,0.9771741842213173
19,80,303,0.5706097466388297,1.2734835372715319,125,199,morning,0,0.4069079607228706
20,176,269,0.7823854840582735,6.10314634888001,147,99,afternoon,0,0.5809320532627977
20,176,454,0.9013756495884443,8.901020431371947,102,0,night,0,0.08962633915494211
20,176,129,0.12020905537060844,5.900401881647646,94,99,afternoon,0,0.7176357859086295
20,176,316,0.5484997216514768,6.368369274868794,114,0,afternoon,0,0.3999052068041562
20,176,267,0.6034485933813779,7.013915186995146,145,0,night,0,0.9767252386625789
20,176,450,0.47918187762973097,1.2307785922579213,105,0,morning,0,0.8231740155956603
20,176,482,0.5266237972689596,3.2146269291819842,94,0,night,0,0.5224810405161183
20,176,379,0.5212341324853343,8.401540769353524,126,0,night,1,3.1560528108856634
20,176,281,0.6546930814313482,4.420670580434848,147,199,afternoon,0,0.8594157932805891
20,176,452,0.25677656772050794,3.5638561176573056,106,199,night,0,0.7997810954240216
21,159,71,0.2952782892203101,8.140665323330536,140,0,afternoon,0,0.22665640222698802
21,159,376,0.526499194153781,2.0107390997009724,92,99,afternoon,0,0.3549963058319373
21,159,277,0.8842064633484078,3.0527179475403923,88,99,afternoon,0,0.06942384274609337
21,159,152,0.3534213793027181,3.1318350307703384,116,0,night,1,17.568295728612835
21,159,100,0.42373825364876283,7.0079490936232345,97,99,afternoon,0,0.0676125635922149
21,159,175,0.2352355848019848,8.823336621859472,112,0,morning,0,0.8003565078223616
21,159,150,0.023638586046336396,6.777743503989394,111,99,morning,0,0.23371208191043302
21,159,254,0.14177439352710186,3.4708622860011284,86,99,night,0,0.5400119146045106
21,159,42,0.42819961492561476,7.458379890923586,103,0,night,0,0.8800790875614583
21,159,288,0.27416066655980587,1.7147743209008794,115,0,morning,0,0.6508773690471942
22,44,381,0.45685864488036865,2.71292376537161,81,199,afternoon,0,0.3046791390980408
22,44,150,0.5622968158779098,9.618627560548422,110,99,night,0,0.08091928305125218
22,44,208,0.4094778530052039,4.804202020565706,134,99,morning,0,0.40298017876516146
22,44,279,0.39931591580930814,2.371744119973757,84,99,morning,0,0.17352451498650867
22,44,121,0.6715584436130373,1.8363622994145095,101,0,night,0,0.6949510889024617
22,44,460,0.7820280876703859,7.378702279686788,93,0,night,0,0.34609972653778553
22,44,114,0.34167450189692083,4.428185729598885,81,199,morning,0,0.9756102008599149
22,44,190,0.44720254050483565,6.405349000245556,134,0,afternoon,0,0.640972077345332
22,44,427,0.5745873823177666,6.099178259542767,91,199,afternoon,0,0.822480563634361
22,44,158,0.8779743204450695,8.812510210967053,85,0,night,1,3.4120370103974267
23,54,289,0.9227571905133943,5.3835572693704234,133,149,night,0,0.2152018720172375
23,54,405,0.025811906949486985,2.2164966023934047,147,0,morning,0,0.012120774643893273
23,54,31,0.5061418628402441,4.955605197696191,139,149,morning,0,0.24120145759954148
23,54,151,0.1520248531286481,1.5521466439960134,113,0,afternoon,0,0.9758737549100538
23,54,382,0.9948663171697671,1.5200250489672997,135,0,night,1,38.811675791077136
23,54,329,0.7826960407441492,3.388486682693751,86,99,morning,0,0.9595766443210334
23,54,260,0.6331896260134641,3.0600514436195225,131,0,afternoon,0,0.48785404392636245
23,54,116,0.4047984290851998,6.886682158347983,86,0,afternoon,0,0.1097361986775035
23,54,14,0.1768871451438544,4.483708843020677,84,0,afternoon,0,0.547959488973693
23,54,230,0.2598132087450342,7.842608408099215,137,0,morning,0,0.4543773345599609
24,52,256,0.09808258078424459,5.394170233196004,147,149,afternoon,0,0.9799703293588506
24,52,436,0.8595652316469458,4.531543493756271,121,149,morning,0,0.6018815896363221
24,52,192,0.7869033862552951,3.8386620617321148,80,149,morning,0,0.5824226582072465
24,52,444,0.7811704237869193,8.426189763358334,113,0,afternoon,1,33.08679907692035
24,52,200,0.22696469436536415,9.004518245159598,124,0,morning,0,0.8117697880901376
24,52,200,0.08479201604580322,7.4469104925641405,130,0,morning,0,0.6564786073315027
24,52,133,0.5085792894475785,4.488357083344926,110,0,night,0,0.12809574636620003
24,52,442,0.09839564971339732,6.942724477312043,87,0,afternoon,0,0.3382675059944984
24,52,111,0.08217166747642735,9.710740313605275,87,99,morning,0,0.9280836403260497
24,52,217,0.5303021332491583,1.3775610108847265,89,99,night,0,0.22461561184385193
25,153,488,0.432076882944196,4.95464490725007,101,0,morning,0,0.5542265141320166
25,153,113,0.645810812655206,3.573161103152441,111,0,night,1,0.12584006002187942
25,153,497,0.2584316202918181,5.896149212644764,100,99,morning,0,0.7609907600280938
25,153,224,0.17742876946970687,5.905242270072445,101,0,morning,0,0.03531135494023907
25,153,466,0.10794371464646435,7.1676821450428605,131,149,night,0,0.7457337827312321
25,153,44,0.7328015447662506,5.880134849426635,140,99,night,0,0.2024805601652374
25,153,191,0.10593071255849296,2.3641243442890625,109,149,night,0,0.9580734801193802
25,153,136,0.4615574744197899,1.0839845784438396,80,99,night,0,0.3679407513020845
25,153,449,0.27790209724886783,2.745584805409974,143,149,night,0,0.3269316163380791
25,153,302,0.615985450260179,2.692222611538745,120,0,morning,0,0.14888805033244468
26,70,312,0.5020502134884471,2.122426512202514,83,99,afternoon,0,0.782581939851338
26,70,469,0.0018798835249106416,2.6053532587659687,117,0,morning,0,0.056136103416210004
26,70,429,0.09299063982313216,6.2938204025355144,83,0,night,0,0.8527280198757112
26,70,55,0.7029434409786768,1.475235644216753,103,99,afternoon,0,0.22554132992573261
26,70,403,0.26982072012821434,8.425444691620559,128,99,night,0,0.37691416473637196
26,70,30,0.9819691904461453,2.888577953707685,143,0,morning,0,0.46173281361238216
26,70,228,0.12237675732517794,7.619550458387838,97,0,morning,0,0.48090600075306966
26,70,459,0.7336158300423125,3.69499159442698,112,0,night,1,13.709973348894618
26,70,475,0.6859112710498637,9.920137886391734,88,199,morning,0,0.9373532942158644
26,70,50,0.16529411097017455,7.302267635000689,149,0,morning,0,0.7060190076640246
27,90,260,0.049842027782941556,9.135219972343371,114,0,morning,0,0.45830064152865646
27,90,57,0.7513750860290457,6.912596406404256,115,0,afternoon,0,0.484696287130047
27,90,414,0.03628762261350216,3.48147867785997,134,199,afternoon,0,0.16577454016327575
27,90,106,0.8447894362860214,3.4132511808596204,124,149,night,0,0.9456981470002823
27,90,84,0.6196994401994157,6.057935627201261,100,0,morning,0,0.8499753714806619
27,90,399,0.0218233967754895,6.9741071755803015,99,0,night,0,0.6690223373291083
27,90,405,0.05225787928602377,4.769139871667452,93,99,afternoon,0,0.4622955610006072
27,90,305,0.4639324866883362,9.748047966683833,91,0,morning,1,12.735112122164256
27,90,161,0.15124682873493456,3.0278523695611157,112,0,morning,0,0.6509734671509542
27,90,43,0.06766836190000158,7.370515875067918,96,99,afternoon,0,0.5454318694069055
28,88,495,0.5125026487703317,8.257632555095554,89,199,night,0,0.5052067735766382
28,88,391,0.8721357000224765,5.903629831760641,147,99,afternoon,0,0.9671266152591704
28,88,143,0.20488127415071256,8.900470703368367,93,0,morning,0,0.4177609792750997
28,88,369,0.027167421225559818,1.5868413213444286,82,199,morning,0,0.9841103190364978
28,88,42,0.4978125080342902,1.9492632996096753,131,0,night,1,26.457104919232535
28,88,307,0.19560927304451503,2.680509661957373,87,0,morning,0,0.6346712732539415
28,88,164,0.27644169058339607,3.811141916969622,88,0,afternoon,0,0.165954895295785
28,88,468,0.5578201919292014,2.494308820745759,82,0,night,0,0.881927758304644
28,88,114,0.16885420667768614,5.56345993478897,80,0,morning,0,0.42748968792061515
28,88,101,0.440323418368349,6.5376822256282185,98,149,night,0,0.16223340578247936
29,27,325,0.5597556836383826,5.746596599104087,104,149,afternoon,0,0.1690810703559925
29,27,189,0.33684050186110326,3.6684080315498373,129,0,morning,0,0.3897593874264921
29,27,395,0.9012960107746488,6.865011268357834,82,149,afternoon,0,0.3795029033747186
29,27,248,0.08717946783183117,7.4716970261847,114,0,morning,0,0.22673038292351066
29,27,307,0.45035097890541265,7.739437032669758,136,0,afternoon,0,0.3816119398672001
29,27,350,0.9791049380151545,6.707279244661631,95,0,night,1,3.3105509426204254
29,27,424,0.0038171341243471435,7.135025341614581,149,149,morning,0,0.41276112926602604
29,27,191,0.3403800926666749,8.797478628262079,126,0,night,0,0.8023543291592642
29,27,21,0.03318935456242622,3.7355176111665145,125,99,morning,0,0.4790700631033512
29,27,333,0.8988473881802473,6.856916928028726,85,99,night,0,0.018000088945214987
30,168,344,0.027175016090844162,9.696190696361183,101,149,night,0,0.23743346837480628
30,168,173,0.962810357074026,7.540038928632909,98,149,afternoon,0,0.5123637775457907
30,168,120,0.7036859774607958,5.866286289804193,119,0,morning,0,0.10422480280834767
30,168,89,0.8245348080870322,1.668167856895478,138,99,morning,0,0.38451132764481255
30,168,196,0.06449127124916754,8.895155114459804,81,99,afternoon,0,0.4876670686212644
30,168,62,0.7945782787001903,1.31203240053835,114,0,afternoon,0,0.6522242595454725
30,168,50,0.573349345635218,6.929425631260635,127,149,night,0,0.9505310525862035
30,168,201,0.9096268194365924,7.022802366442706,144,0,night,1,22.030073383994406
30,168,431,0.08220706371178166,9.196089214916256,125,99,morning,0,0.7435939161765598
30,168,406,0.607089578718754,6.681767977827898,99,99,night,0,0.5062660594952028
31,87,422,0.07093221613377343,3.289524227576623,96,0,afternoon,0,0.5021536099619869
31,87,424,0.46974376299068377,5.02721327190212,135,0,morning,0,0.138871326396517
31,87,486,0.8541359976505043,1.4454716814429995,87,0,morning,0,0.11573760667870536
31,87,433,0.2185098343541303,4.5711716237768485,133,199,morning,0,0.1543215652830794
31,87,344,0.08709276679577149,6.5535986450602115,100,0,night,0,0.17184848132709452
31,87,192,0.7022587660316643,9.935351550991633,125,0,night,1,24.37851844206314
31,87,332,0.8822585560948476,7.038487042682571,91,99,morning,0,0.7409812502745785
31,87,493,0.8295875568652503,1.3650286379021328,97,0,afternoon,0,0.5299915229264187
31,87,161,0.456236508955542,4.321477195848249,98,0,morning,0,0.829017732545491
31,87,447,0.646096175005063,6.818050811121463,130,0,afternoon,0,0.9912632267336332
32,2,81,0.6948823736759592,5.79243429493432,144,0,night,0,0.023352096328185912
32,2,279,0.8167232025585446,1.6064609930697027,100,99,afternoon,0,0.7562136139501768
32,2,420,0.6729666223944324,3.4784305682987666,132,149,afternoon,0,0.4585230088818907
32,2,451,0.4501233611819322,6.213397184384742,120,0,night,1,8.194252147904054
32,2,48,0.01230970301607559,4.330471012068298,112,0,afternoon,0,0.9000831830164807
32,2,196,0.04477845050466822,7.857161381191738,126,0,morning,0,0.11613896020052561
32,2,202,0.6458223862864843,6.732120857092689,122,0,night,0,0.9559188289553192
32,2,294,0.847139489693785,5.779768103967186,127,0,afternoon,0,0.3139667173773528
32,2,321,0.10525918519701238,2.5062375982476515,129,0,night,0,0.8884036723086812
32,2,154,0.03899601257491159,1.2786021182740916,143,0,night,0,0.6029428764794615
33,113,285,0.2884054378187457,9.650219368668337,96,0,afternoon,0,0.9187347106063773
33,113,305,0.5322575311489761,2.515032603272172,132,149,night,0,0.36226808709859115
33,113,387,0.30233324935149375,3.33401407585385,130,0,morning,0,0.7257164632199491
33,113,300,0.8306885105200769,5.903448917906681,80,0,morning,0,0.8944525568242322
33,113,483,0.15052149166341355,8.350812371075753,130,99,night,0,0.4559792757599369
33,113,249,0.7925213919629192,5.153009606985814,87,0,morning,0,0.4434558363819041
